timestamp,ear,blink_count,eye_closure_duration,phone_detected,distraction_duration,risk_score
1771081215.8658786,0.30301799966347065,0,0,0,0,0.0
1771081215.9902596,0.33552921005593694,0,0,0,0,0.0
1771081216.1098785,0.30950036663584046,0,0,0,0,0.0
1771081216.232647,0.29426246502249487,0,0,0,0,0.0
1771081216.3539197,0.29475527282601344,0,0,0,0,0.0
1771081216.476733,0.3280284625968667,0,0,0,0,0.0
1771081216.6027014,0.34027441447147777,0,0,0,0,0.0
1771081216.7227871,0.33796932015233494,0,0,0,0,0.0
1771081216.867407,0.338790063216726,0,0,0,0,0.0
1771081217.2742102,0.35067466724505136,0,0,0,0,0.0
1771081217.4829671,0.32912937643197837,0,0,0,0,0.0
1771081217.5980086,0.32077477951414535,0,0,0,0,0.0
1771081217.7158034,0.3020968588563424,0,0,0,0,0.0
1771081217.838326,0.2890821741255689,0,0,0,0,0.0
1771081217.961406,0.30644591828892537,0,0,0,0,0.0
1771081218.0828524,0.30634290284190197,0,0,0,0,0.0
1771081218.2044008,0.29814828985223296,0,0,0,0,0.0
1771081218.3265636,0.3107990151856259,0,0,0,0,0.0
1771081218.4544587,0.3128496977436145,0,0,0,0,0.0
1771081218.5774932,0.30289146438827974,0,0,0,0,0.0
1771081218.709812,0.2759790053081227,0,0,0,0,0.0
1771081218.8339462,0.3182744650287695,0,0,0,0,0.0
1771081218.9616427,0.3260928781522592,0,0,0,0,0.0
1771081219.0923038,0.3004044631552899,0,0,0,0,0.0
1771081219.2165008,0.2848314330022014,0,0,0,0,0.0
1771081219.3358161,0.30851728632349174,0,0,0,0,0.0
1771081219.4578948,0.294785857574391,0,0,0,0,0.0
1771081219.5794547,0.30384562441014246,0,0,0,0,0.0
1771081219.6994255,0.29685003511245767,0,0,0,0,0.0
1771081219.8216724,0.31504914982573307,0,0,0,0,0.0
1771081219.9438674,0.3274605946011777,0,0,0,0,0.0
1771081220.0782416,0.3081006678073349,0,0,1,0.0,0.0
1771081220.2095587,0.28148362952258266,0,0,0,0,0.0
1771081220.3412778,0.28905332336858136,0,0,0,0,0.0
1771081220.4735417,0.3226680804172447,0,0,0,0,0.0
1771081220.6064289,0.2836392117833513,0,0,0,0,0.0
1771081220.737472,0.29042374075853344,0,0,0,0,0.0
1771081220.8592496,0.314542122428034,0,0,0,0,0.0
1771081220.981134,0.2978003236640513,0,0,0,0,0.0
1771081221.1021688,0.2985236377706159,0,0,0,0,0.0
1771081221.223116,0.2951319245725018,0,0,0,0,0.0
1771081221.3660119,0.29239951658420144,0,0,0,0,0.0
1771081221.5028017,0.29624828718765833,0,0,0,0,0.0
1771081221.6316133,0.29045704293819363,0,0,0,0,0.0
1771081221.7584136,0.32945216819416334,0,0,0,0,0.0
1771081221.8907177,0.3312207835968441,0,0,0,0,0.0
1771081222.019658,0.31929429103479284,0,0,0,0,0.0
1771081222.1440322,0.30109616007643814,0,0,0,0,0.0
1771081222.2728405,0.28460498941515416,0,0,0,0,0.0
1771081222.3946545,0.28690195425558157,0,0,0,0,0.0
1771081222.5266526,0.2843199699344583,0,0,0,0,0.0
1771081222.680287,0.2934255302840577,0,0,0,0,0.0
1771081222.8084388,0.3192627397153246,0,0,0,0,0.0
1771081222.9570296,0.2998926747052112,0,0,0,0,0.0
1771081223.1078541,0.2866925667282838,0,0,0,0,0.0
1771081223.255275,0.3157703428061288,0,0,0,0,0.0
1771081223.386307,0.2954221964711177,0,0,0,0,0.0
1771081223.509931,0.28409169064063944,0,0,0,0,0.0
1771081223.6332457,0.27690869855273115,0,0,0,0,0.0
1771081223.7575266,0.2887396250516906,0,0,0,0,0.0
1771081223.918786,0.27596336829744994,0,0,0,0,0.0
1771081224.0416374,0.3318753585716244,0,0,0,0,0.0
1771081224.1704245,0.3208854298644859,0,0,0,0,0.0
1771081224.3193254,0.27250938798053026,0,0,0,0,0.0
1771081224.4439387,0.2838595223442059,0,0,0,0,0.0
1771081224.571158,0.27022114366361577,0,0,0,0,0.0
1771081224.6932774,0.27239907493367194,0,0,0,0,0.0
1771081224.815259,0.28624515496597097,0,0,0,0,0.0
1771081224.9480615,0.29987451322799386,0,0,0,0,0.0
1771081225.0715358,0.28534960706459706,0,0,0,0,0.0
1771081225.195564,0.30499955571031634,0,0,1,0.0,0.0
1771081225.3399365,0.2517285197863899,0,0,0,0,0.0
1771081225.4676526,0.286161691921651,0,0,0,0,0.0
1771081225.58485,0.26660443442829873,0,0,0,0,0.0
1771081225.69947,0.28894039941476923,0,0,0,0,0.0
1771081225.8164713,0.30466737468258387,0,0,0,0,0.0
1771081225.9407337,0.3030639340770531,0,0,0,0,0.0
1771081226.0625622,0.3059942623695442,0,0,0,0,0.0
1771081226.1837215,0.31080825713514415,0,0,0,0,0.0
1771081226.3005137,0.317991992231671,0,0,0,0,0.0
1771081226.4194725,0.30936292018154665,0,0,0,0,0.0
1771081226.5365322,0.26941289552819586,0,0,0,0,0.0
1771081226.6523197,0.08579447919815826,0,0.0,0,0,100.0
1771081226.769816,0.19537269111820835,0,0.1175541877746582,0,0,100.0
1771081226.888667,0.2810423732971272,1,0,0,0,0.0
1771081227.0087054,0.28544390757535887,1,0,0,0,0.0
1771081227.1340084,0.3039714881352722,1,0,0,0,0.0
1771081227.2561972,0.2960393293988578,1,0,0,0,0.0
1771081227.3764696,0.3163883618269995,1,0,0,0,0.0
1771081227.496227,0.3039714881352722,1,0,0,0,0.0
1771081227.6173716,0.34466696378571315,1,0,0,0,0.0
1771081227.734707,0.27909435960152995,1,0,0,0,0.0
1771081227.8525312,0.31516562156876426,1,0,0,0,0.0
1771081227.969513,0.2812917789044857,1,0,0,0,0.0
1771081228.088177,0.2754272906426665,1,0,0,0,0.0
1771081228.206823,0.2567695661160063,1,0,0,0,0.0
1771081228.3270974,0.22056916879890165,1,0,0,0,0.0
1771081228.4543135,0.25377179110365067,1,0,0,0,0.0
1771081228.5801866,0.3173914678177443,1,0,1,0.0,0.0
1771081228.7037768,0.29176161755257946,1,0,0,0,0.0
1771081228.8257887,0.31312360436923486,1,0,0,0,0.0
1771081228.9552166,0.2939692294275119,1,0,0,0,0.0
1771081229.0745392,0.2784395218732859,1,0,0,0,0.0
1771081229.1955745,0.33074269415031676,1,0,0,0,0.0
1771081229.316632,0.26472610449684464,1,0,0,0,0.0
1771081229.4370887,0.26790108704663856,1,0,0,0,0.0
1771081229.5581021,0.23017676655544816,1,0,0,0,0.0
1771081229.679261,0.16619238005641113,1,0.0,0,0,100.0
1771081229.8005235,0.2607314633412487,1,0,0,0,0.0
1771081229.91912,0.26796870035199194,1,0,0,0,0.0
1771081230.038725,0.294798713463312,1,0,0,0,0.0
1771081230.1586063,0.3055061599402453,1,0,0,0,0.0
1771081230.283522,0.3070651057566333,1,0,0,0,0.0
1771081230.4052787,0.2785914930197325,1,0,0,0,0.0
1771081230.526486,0.2859771106938537,1,0,0,0,0.0
1771081230.6424906,0.23431937521534213,1,0,0,0,0.0
1771081230.7612405,0.20146383036755763,1,0,0,0,2.0
1771081230.8793669,0.27759514522999684,1,0,0,0,0.0
1771081231.0021203,0.3200455742501651,1,0,0,0,0.0
1771081231.122781,0.24782407492332376,1,0,0,0,0.0
1771081231.242437,0.3139439717171705,1,0,0,0,0.0
1771081231.3600907,0.2978203148491016,1,0,0,0,0.0
1771081231.490239,0.3010095808052462,1,0,0,0,0.0
1771081231.61705,0.299669865811944,1,0,0,0,0.0
1771081231.7367787,0.2990792294142178,1,0,0,0,0.0
1771081231.8521864,0.3122501429966479,1,0,0,0,0.0
1771081231.9697025,0.2413056994410054,1,0,0,0,0.0
1771081232.0903754,0.10602222586495089,1,0.0,0,0,100.0
1771081232.2088568,0.23321496776488101,1,0,0,0,0.0
1771081232.325168,0.2932818201245736,1,0,0,0,0.0
1771081232.4444675,0.2976142633256792,1,0,0,0,0.0
1771081232.5642717,0.3142532328839074,1,0,0,0,0.0
1771081232.6862006,0.2770978621221941,1,0,0,0,0.0
1771081232.8037372,0.29228262234990265,1,0,0,0,0.0
1771081232.9230957,0.28570041041096716,1,0,0,0,0.0
1771081233.043703,0.31734632183303946,1,0,0,0,0.0
1771081233.166708,0.24512158352370383,1,0,0,0,0.0
1771081233.2854548,0.2413186075170961,1,0,0,0,0.0
1771081233.406943,0.2887915387916932,1,0,0,0,0.0
1771081233.5287733,0.2872036125422447,1,0,0,0,0.0
1771081233.6464994,0.2948307776846536,1,0,0,0,0.0
1771081233.765637,0.31734632183303946,1,0,0,0,0.0
1771081233.883397,0.296402473835157,1,0,0,0,0.0
1771081234.0001807,0.27171571213833456,1,0,0,0,0.0
1771081234.1183388,0.3174037212513491,1,0,0,0,0.0
1771081234.2423086,0.09757096444915438,1,0.0,0,0,100.0
1771081234.3641047,0.22424389866085248,1,0,0,0,0.0
1771081234.4826922,0.3052344703275116,1,0,0,0,0.0
1771081234.6055627,0.30652976211862926,1,0,0,0,0.0
1771081234.7245195,0.2858392326907795,1,0,0,0,0.0
1771081234.8439622,0.3140017229238108,1,0,0,0,0.0
1771081234.9685218,0.28050882194203525,1,0,0,0,0.0
1771081235.0847118,0.29320439505714246,1,0,0,0,0.0
1771081235.2044795,0.28282773552727747,1,0,0,0,0.0
1771081235.325169,0.20579948856525426,1,0,0,0,0.0
1771081235.4452484,0.12785611229169175,1,0.0,0,0,100.0
1771081235.5626752,0.2529151540421384,1,0,0,0,0.0
1771081235.68484,0.29682919865185897,1,0,0,0,0.0
1771081235.8020554,0.29325404068024624,1,0,0,0,0.0
1771081235.920584,0.2828045731172797,1,0,0,0,0.0
1771081236.0410318,0.32514220811659666,1,0,0,0,0.0
1771081236.1611075,0.11929162565600471,1,0.0,0,0,100.0
1771081236.2788458,0.23118014291275546,1,0,0,0,0.0
1771081236.4007673,0.30960445405360165,1,0,0,0,0.0
1771081236.5272644,0.3101207972443596,1,0,0,0,0.0
1771081236.6446617,0.2951291018511907,1,0,0,0,0.0
1771081236.7650373,0.2929981204989845,1,0,0,0,0.0
1771081236.8841305,0.2959401193826267,1,0,0,0,0.0
1771081237.0062869,0.27897273912262804,1,0,0,0,0.0
1771081237.1331239,0.2739066485836137,1,0,0,0,0.0
1771081237.249259,0.27833715351868565,1,0,0,0,0.0
1771081237.364368,0.2825620830680665,1,0,0,0,0.0
1771081237.4826064,0.20274685038674842,1,0,0,0,0.0
1771081237.5997565,0.21190903399248498,1,0,0,0,0.0
1771081237.716478,0.27689176313974273,1,0,0,0,0.0
1771081237.8332427,0.2800936625335207,1,0,0,0,0.0
1771081237.9514904,0.24324406384599212,1,0,0,0,0.0
1771081238.0690384,0.23862897365392294,1,0,0,0,0.0
1771081238.1867774,0.21667281847995967,1,0,0,0,0.0
1771081238.3063643,0.2305425142248363,1,0,0,0,0.0
1771081238.4244025,0.2011474657944805,1,0,0,0,2.0
1771081238.5455253,0.22874901670593617,1,0,0,0,0.0
1771081238.6625478,0.23392909336592865,1,0,0,0,0.0
1771081238.7799191,0.22412279948902697,1,0,0,0,0.0
1771081238.8922288,0.27390360461081165,1,0,0,0,0.0
1771081239.007386,0.18385293298212463,1,0.0,0,0,98.0
1771081239.1210296,0.12120440953399045,1,0.1126248836517334,0,0,100.0
1771081239.2367015,0.10549227688871181,1,0.22913169860839844,0,0,100.0
1771081239.354321,0.29896070347630554,2,0,0,0,0.0
1771081239.471563,0.30175099529413063,2,0,0,0,0.0
1771081239.5976026,0.2926703733615079,2,0,0,0,0.0
1771081239.7184057,0.2920413651385032,2,0,0,0,0.0
1771081239.8395424,0.29479729659493265,2,0,0,0,0.0
1771081239.963895,0.3164314354372947,2,0,0,0,0.0
1771081240.0815878,0.30802138313045213,2,0,0,0,0.0
1771081240.1986444,0.1448224466270376,2,0.0,0,0,100.0
1771081240.3172772,0.0,2,0.0,0,0,100.0
1771081240.4357934,0.0,2,0.0,0,0,100.0
1771081240.5675433,0.31733390498062447,2,0,0,0,0.0
1771081240.6910524,0.3026940295250116,2,0,0,0,0.0
1771081240.8135407,0.3239944403992268,2,0,0,0,0.0
1771081240.9330168,0.311717936266206,2,0,0,0,0.0
1771081241.0487745,0.319279775828168,2,0,0,0,0.0
1771081241.171141,0.3097973346892783,2,0,0,0,0.0
1771081241.291767,0.28185630638631487,2,0,0,0,0.0
1771081241.4077477,0.28894003257013234,2,0,0,0,0.0
1771081241.527208,0.27428372727980127,2,0,0,0,0.0
1771081241.6460779,0.1886945558842859,2,0.0,0,0,99.0
1771081241.7683928,0.24054505743938642,2,0,0,0,0.0
1771081241.890368,0.239614086917234,2,0,0,0,0.0
1771081242.0108588,0.26209921162089045,2,0,0,0,0.0
1771081242.1306758,0.28134743717363314,2,0,0,0,0.0
1771081242.250571,0.289981341811572,2,0,0,0,0.0
1771081242.36838,0.2745097589627806,2,0,0,0,0.0
1771081242.4882805,0.260633136931199,2,0,0,0,0.0
1771081242.6059048,0.18184622802062286,2,0.0,0,0,99.0
1771081242.7281592,0.2542478285063974,2,0,0,0,0.0
1771081242.8472579,0.3417890357123037,2,0,0,0,0.0
1771081242.9679875,0.3325767234332404,2,0,0,0,0.0
1771081243.0853527,0.3395192326836972,2,0,0,0,0.0
1771081243.2077954,0.3626990181739403,2,0,0,0,0.0
1771081243.3323858,0.3414046179106859,2,0,0,0,0.0
1771081243.4538867,0.31085915349424775,2,0,0,0,0.0
1771081243.5718322,0.31488711744650283,2,0,0,0,0.0
1771081243.6912825,0.30095176113755806,2,0,0,0,0.0
1771081243.8096528,0.3126939994994406,2,0,0,0,0.0
1771081243.9290206,0.31281257934525575,2,0,0,0,0.0
1771081244.0487087,0.2706129108770403,2,0,0,0,0.0
1771081244.1683042,0.29094303548988076,2,0,0,0,0.0
1771081244.2851083,0.2795625413291793,2,0,0,0,0.0
1771081244.402302,0.2825683154388918,2,0,0,0,0.0
1771081244.5193365,0.28398455931234423,2,0,0,0,0.0
1771081244.6467724,0.2847854089301418,2,0,0,0,0.0
1771081244.7678354,0.289632833567896,2,0,0,0,0.0
1771081244.8864803,0.23682237489106794,2,0,0,0,0.0
1771081245.0100067,0.2771584555758171,2,0,0,0,0.0
1771081245.1275156,0.23214022503860537,2,0,0,0,0.0
1771081245.2479367,0.2107444396652856,2,0,0,0,0.0
1771081245.3673263,0.2702428673504117,2,0,0,0,0.0
1771081245.4867418,0.2552325191865249,2,0,0,0,0.0
1771081245.6057305,0.2847693575886922,2,0,0,0,0.0
1771081245.7257526,0.2998789925728785,2,0,0,0,0.0
1771081245.8451865,0.2530480521215117,2,0,0,0,0.0
1771081245.9619648,0.29002577058775636,2,0,0,0,0.0
1771081246.0799196,0.30798109748040864,2,0,0,0,0.0
1771081246.197793,0.29543116219460885,2,0,0,0,0.0
1771081246.3143914,0.2873402413471965,2,0,0,0,0.0
1771081246.4332795,0.09847766218835587,2,0.0,0,0,100.0
1771081246.5484364,0.255083443944514,2,0,0,0,0.0
1771081246.6647358,0.29794755280664154,2,0,0,0,0.0
1771081246.7812264,0.3157783187250639,2,0,0,0,0.0
1771081246.899147,0.26881629684885155,2,0,0,0,0.0
1771081247.0204153,0.3074039755016059,2,0,0,0,0.0
1771081247.140304,0.2973339343472758,2,0,0,0,0.0
1771081247.2579834,0.273176917697734,2,0,0,0,0.0
1771081247.3765647,0.2749151047508328,2,0,0,0,0.0
1771081247.4918036,0.2800683374665822,2,0,0,0,0.0
1771081247.611369,0.2605511875403362,2,0,0,0,0.0
1771081247.7299147,0.13586808008906048,2,0.0,0,0,100.0
1771081247.8487377,0.23454649544716816,2,0,0,0,0.0
1771081247.968984,0.2762814753372196,2,0,0,0,0.0
1771081248.0899613,0.2587639043452864,2,0,0,0,0.0
1771081248.206911,0.29057046006132425,2,0,0,0,0.0
1771081248.3276095,0.3118318836987367,2,0,0,0,0.0
1771081248.4491472,0.253386286589946,2,0,0,0,0.0
1771081248.569468,0.3045871389889865,2,0,0,0,0.0
1771081248.6869395,0.2954812388891191,2,0,0,0,0.0
1771081248.8037963,0.28509563827933176,2,0,0,0,0.0
1771081248.9214194,0.2935138294701956,2,0,0,0,0.0
1771081249.0447679,0.06920009231370405,2,0.0,0,0,100.0
1771081249.158046,0.25448119529442775,2,0,0,0,0.0
1771081249.2787526,0.3091338110898773,2,0,0,0,0.0
1771081249.3991466,0.2849498290778372,2,0,0,0,0.0
1771081249.5218503,0.28160607561578377,2,0,0,0,0.0
1771081249.6401246,0.2995102215138985,2,0,0,0,0.0
1771081249.7600648,0.2819805584596075,2,0,0,0,0.0
1771081249.879393,0.284458731112251,2,0,0,0,0.0
1771081250.0011308,0.2957894072035353,2,0,0,0,0.0
1771081250.1208017,0.3097568840943113,2,0,0,0,0.0
1771081250.2391863,0.3444906547703437,2,0,0,0,0.0
1771081250.359921,0.2427050971728773,2,0,0,0,0.0
1771081250.478351,0.25098212122457814,2,0,0,0,0.0
1771081250.5985692,0.28345991161831235,2,0,0,0,0.0
1771081250.7206702,0.2860590767477371,2,0,0,0,0.0
1771081250.8400989,0.2587639043452864,2,0,0,0,0.0
1771081250.9609861,0.2757504157100509,2,0,0,0,0.0
1771081251.0789435,0.30830635329358835,2,0,0,0,0.0
1771081251.198928,0.28160607561578377,2,0,0,0,0.0
1771081251.316771,0.299252003907483,2,0,0,0,0.0
1771081251.4296067,0.27565197713495926,2,0,0,0,0.0
1771081251.541872,0.1429886010390608,2,0.0,0,0,100.0
1771081251.65554,0.21539114386606192,2,0,0,0,0.0
1771081251.7708418,0.25488920965832096,2,0,0,0,0.0
1771081251.8872535,0.2765782529029228,2,0,0,0,0.0
1771081252.0081906,0.29774080408669945,2,0,0,0,0.0
1771081252.1294127,0.31452869205773937,2,0,0,0,0.0
1771081252.2480023,0.31043804494566707,2,0,0,0,0.0
1771081252.36314,0.3058508171981198,2,0,0,0,0.0
1771081252.4820356,0.2688621296733984,2,0,0,0,0.0
1771081252.6043983,0.3278158056403679,2,0,0,0,0.0
1771081252.7229373,0.3159838798504311,2,0,0,0,0.0
1771081252.839304,0.3065402939337081,2,0,0,0,0.0
1771081252.959908,0.18934376945090287,2,0.0,0,0,99.0
1771081253.077235,0.2044544676101161,2,0,0,0,0.0
1771081253.1968818,0.28397278113098734,2,0,0,0,0.0
1771081253.3162374,0.16460888360814013,2,0.0,0,0,100.0
1771081253.433236,0.15363265031178486,2,0.1176290512084961,0,0,100.0
1771081253.553809,0.16331794137886618,2,0.2383108139038086,0,0,100.0
1771081253.6773865,0.27175084160096846,3,0,0,0,0.0
1771081253.7941978,0.3107081864284996,3,0,0,0,0.0
1771081253.9099576,0.2860590767477371,3,0,0,0,0.0
1771081254.0305028,0.31820510781724787,3,0,0,0,0.0
1771081254.1509972,0.27874924966030645,3,0,0,0,0.0
1771081254.2723851,0.2916818114509475,3,0,0,0,0.0
1771081254.3905628,0.2936277603942314,3,0,0,0,0.0
1771081254.508016,0.28191859120343277,3,0,0,0,0.0
1771081254.6262517,0.30611668739878206,3,0,0,0,0.0
1771081254.7475512,0.2970907208761502,3,0,0,0,0.0
1771081254.865497,0.33192119905306994,3,0,0,0,0.0
1771081254.9884856,0.2708151386009882,3,0,0,0,0.0
